FMID,MarketName,Street,City,County,State,zip,x,y,Location,updateTime
1008582,Hallsville Farmers' Market,Hwy OO,Hallsville,Boone,Missouri,65255,-92.211029,39.111242,Local government building grounds,2015-02-06T04:25:38Z
1005486,Farmers' Market in the Bluffs,Hwy PF & Diamond Hill Road,Larue,Sauk,Wisconsin,53951,-89.8671,43.4603,Local government building grounds,2013-03-05T03:28:52Z
1000257,Clark Produce Auction LLC,Hwy Y in Clark MO,Clark,Randolph,Missouri,65243,-91.7627,40.3994,,2009-01-01T00:00:00Z
1002023,Spencer's Market - Morro Bay,"Hwy. 1, North of Hwy. 41 Jtn.",Morro Bay,San Luis Obispo,California,93442,-120.859,35.3904,,2009-01-01T00:00:00Z
1002398,Greenview Scott Valley Farmers Market,Hwy. 3 at Greenview,Fort Jones,Siskiyou,California,96032,-122.804,41.622,,2009-01-01T00:00:00Z
1002397,Fort Jones Scott Valley Farmers Market,Hwy. 3 at Marbleview Ave.,Fort Jones,Siskiyou,California,96032,-122.837,41.6164,,2009-01-01T00:00:00Z
1006163,Orangeburg County Farmers Market,Hwy. 301 South,Orangeburg,Orangeburg,South Carolina,29115,-80.8532,33.481,,2009-01-01T00:00:00Z
1001225,Dinsmore Farmers Market,Hwy. 36 & Dinsmore Store,Hayfork,Humboldt,California,96041,-123.38,40.4157,,2009-01-01T00:00:00Z
1005653,Oakhurst Wild Wonderful Farmers Market,"Hwy. 41, 41 & Hogden Hill",Oakhurst,Madera,California,93644,-119.649,37.328,,2009-01-01T00:00:00Z
1010697,B2B Farmers' Market- Thursdays,Hwy. 59 North,Anderson,McDonald,Missouri,64831,-94.440808,36.67013,,2016-04-10T11:41:16Z
1001081,Hoxie Farmers Market,Hwy. 63,Hoxie,Lawrence,Arkansas,72433,-91.022,36.0453,,2009-01-01T00:00:00Z
1008710,St. James Farmers' Market,Hwy. 68,St. James,Phelps,Missouri,65559,-91.611405,37.983663,Local government building grounds,2015-03-06T05:54:18Z
1006297,Valliant Farmers Market,Hwy. 70 West - At Texaco station,Valliant,McCurtain,Oklahoma,74764,-95.1205,34.0068,,2009-01-01T00:00:00Z
1000444,Lindstrom Farmers Market II,Hwy. 8 @ St. Bridget's Catholic Church,Lindstrom,Chisago,Minnesota,55045,-92.8913,45.3605,,2009-01-01T00:00:00Z
1009755,Choctaw County Farmers Market,Hwys 12 & 15 Intersection,Ackerman,Choctaw,Mississippi,39735,-89.1774145,33.3206934,Private business parking lot,2014-04-04T11:44:37Z
1001280,Shelby County Farmers Market,Hwys 44 and 59,Harlan,Shelby,Iowa,51537,-95.338551,41.645619,,2017-07-07T07:14:06Z
1010039,Hyde Park Farmers Market,Hyde Park Ave and River Street,Hyde Park,Suffolk,Massachusetts,02136,-71.124244,42.255728,Local government building grounds,2016-01-04T09:30:53Z
1005601,Laguna Hills Certified Farmers' Market,"I-5 & El Toro Road, Laguna Hills Mall",Laguna Hills,Orange,California,92653,-117.704869,33.608951,,2015-08-04T12:44:35Z
1007273,I-71 FARMERS MARKET at Rest Stop Signpost 224,I-71 Rest Area at signpost 224,Brunswick,Medina,Ohio,44212,-81.792526,41.222229,Federal/State government building grounds,2012-09-05T03:53:34Z
1007701,Hartford Regional Market,"I-91, Exit 27, 101 Reserve Road",Hartford,Hartford,Connecticut,06114,-72.6548,41.7462,,2009-01-01T00:00:00Z
1002093,First Market in Mahomet,IL-47 & E Main St.,Mahomet,Champaign,Illinois,61853,-88.4,40.1941,,2009-01-01T00:00:00Z
1010561,Cloudcroft Farmers Market,Ice Skating Rink off Hwy 82,Cloudcroft,Otero,New Mexico,88317,-105.740595,32.957356,,2016-04-08T03:30:24Z
1004421,Gooding Farmers Market,Idaho School for Deaf & Blind parking lot,Gooding,Gooding,Idaho,83330,-114.755,42.8653,,2009-01-01T00:00:00Z
1008380,Byrd House Market,Idlewood Ave and S. Linden St.,Richmond,Richmond City,Virginia,23220,-77.453933,37.542026,Other,2014-12-06T05:26:18Z
1000399,Plymouth County Farmers Market,"In ""The Gathering"" across from Kellogg Park",Plymouth,Wayne,Michigan,48170,-83.4709,42.3684,,2009-01-01T00:00:00Z
1008193,Ocean Shores Farmers Market,In Skateboard Park downtown Ocean Shores,Ocean Shores,Grays Harbor,Washington,98569,-124.1562852,46.9736986,,2016-07-03T05:58:34Z
1001822,Ka' U Farmers' Market,In front of Ace Hardware,Na`alehu,Hawaii,Hawaii,96772,-155.575,19.0646,,2009-01-01T00:00:00Z
1002866,Bolan Farmers Market,In front of Bolan School House,Bolan,Worth,Iowa,50440,-93.1185,43.3728,,2009-01-01T00:00:00Z
1000506,Keosauqua Farmers Market,"In front of M & B Repair, Hwy 1 North",Keosauqua,Van Buren,Iowa,52565,-91.9552,40.7246,,2009-01-01T00:00:00Z
1001353,Fort Street near Wilcox Park,In front of Macy's,Honolulu,Honolulu,Hawaii,96814,-157.862,21.3093,,2009-01-01T00:00:00Z
1004913,Pineville Farmers Market,In front of Old Pineville Jr. High School,Pineville,Wyoming,West Virginia,24859,-81.537,37.5832,,2009-01-01T00:00:00Z
1006397,Creighton Farmers Market,In front of Senior Center,Brunswick,Antelope,Nebraska,68720,-98.0099,42.4067,,2009-01-01T00:00:00Z
1003044,Decatur Farmers Market,In the park downtown at Phelps & St Marys,Decatur,Van Buren,Michigan,49045,-85.9774,42.1119,,2009-01-01T00:00:00Z
1005005,Pinckney Market in the Park,In the park on Main Street,Pinckney,Livingston,Michigan,48169,-83.9452,42.4569,,2009-01-01T00:00:00Z
1001082,Belleville Farmers Market,In the parking lot behind museum on Main Street,Belleville,Wayne,Michigan,48111,-83.4907,42.2083,,2009-01-01T00:00:00Z
1000532,Calhoun County Farmers Market,Indepedence Street,St. Matthews,Calhoun,South Carolina,29135,-80.7799,33.6647,,2009-01-01T00:00:00Z
1002106,Claremont Farmers & Artisans Market,Indian Hill Blvd. and 2nd Avenue,Claremont,Los Angeles,California,91711,-117.718999,34.095636,,2015-03-03T10:03:19Z
1000863,Greencastle Farmers' Market,Indiana Street between Washington and Franklin Streets,Greencastle,Putnam,Indiana,46135,-86.864547,39.644176,,2016-11-07T03:52:02Z
1000446,Strawberry Point Farmers Market,Inger Park,Strawberry Point,Clayton,Iowa,52076,-91.5135,42.6963,,2009-01-01T00:00:00Z
1000249,Franklin Farmers' Market,Institute Street,Franklin,Delaware,New York,13775,-75.1677064,42.3391257,Other,2013-05-05T09:49:00Z
1007010,Barrington Farmers Market,Int. Rts. 9 & 25,Barrington,Strafford,New Hampshire,03825,-71.0469,43.2228,,2013-07-02T03:46:08Z
1000970,Frederic Farmers Market,"Inter County Leader parking lot, Hwy 35",Frederic,Polk,Wisconsin,54837,-92.466452,45.661912,Private business parking lot,2014-01-04T08:19:17Z
1004204,Westlake Farmers' Market,Intersection Booker T. Washington Hwy. & Enterprise Lane,Moneta,Bedford,Virginia,24184,-79.7624,37.0888,,2013-07-02T02:25:00Z
1001975,Cowlitz County Community Farmers Market I,Intersection of Broadway & Commerce,Longview,Cowlitz,Washington,98632,-122.964,46.1501,,2009-01-01T00:00:00Z
1001111,Hartwell Farmers Market,Intersection of Carter & Howell Streets,Hartwell,Hart,Georgia,30643,-82.9308839,34.3522048,Private business parking lot,2014-05-05T03:25:57Z
1004551,United Farmers Market,Intersection of County Roads 41 & 18,Forkland,Greene,Alabama,36740,-87.8294,32.6128,,2009-01-01T00:00:00Z
1004408,Village of Otter Lake,Intersection of Detroit and Genessee Streets,Otter Lake,Lapeer,Michigan,48464,-83.4582,43.2138,,2009-01-01T00:00:00Z
1003576,Central Kenai Peninsula Farmers Market,Intersection of E. Corral Avenue & Soldotna,Soldotna,Kenai Peninsula,Alaska,99669,-151.068,60.4928,,Apr 25 2010  1:13AM
1003327,Macon County Farmers Market,Intersection of Elm & Spring Streets,Tuskegee,Macon,Alabama,36083,-85.693445,32.425706,Other,2014-12-06T04:58:53Z
1005207,Appalachian Farmers' Market,Intersection of Fair Street and Lakeview Drive,Gray,Washington,Tennessee,37615,-82.4819,36.4183,Private business parking lot,2013-05-01T09:00:09Z
1006806,Clemson Farm-Fresh Market,Intersection of Fort Hill Street and Calhoun Drive,Clemson,Pickens,South Carolina,29634,-82.83789,34.679241,Educational institution,2014-01-04T07:56:14Z
1001776,The Greensboro Farmers Market,Intersection of HWY 14 & 61,Greensboro,Hale,Alabama,36744,-87.579575,32.699164,Other,2016-07-03T07:17:02Z
1003813,Wayne County Mini Mobile Farmer's Market,Intersection of Herman and Pou,Goldsboro,Wayne,North Carolina,27530,-77.9823,35.3837,Local government building grounds,2011-04-04T04:01:37Z
1000945,Thomaston Farmers Market,Intersection of Highways 25 & 28,Thomaston,Marengo,Alabama,36783,-87.6255,32.2666,,2009-01-01T00:00:00Z
1006880,Jasper Farmers Market Association,Intersection of Hwys 190 and 96,Jasper,Jasper,Texas,75951,-93.995247,30.911375,,2018-03-06T05:24:32Z
1005050,Guide Rock Farmers Market,Intersection of Hwys 78 & 136,Guide Rock,Webster,Nebraska,68942,-98.5181,40.0902,,2009-01-01T00:00:00Z
1002765,Suttons Bay Farmers Market,Intersection of M-22 & M-204 at Northpark,Suttons Bay,Leelanau,Michigan,49682,-85.646185,44.98013,,2016-11-03T05:40:47Z
1007866,Georgetown Farmers Market,Intersection of Main Street-Georgetown & Rte 57,Georgetown,Fairfield,Connecticut,06829,-73.4278,41.2566,,2009-01-01T00:00:00Z
1010959,Ossining's Down to Earth Farmers Market,Intersection of Main and Spring Streets,Ossining,Westchester,New York,10562,-73.863263,41.160811,,2018-03-06T04:21:46Z
1010874,Kokomo Downtown Farmers' Market,Intersection of Mulberry and Washington Streets,Kokomo,Howard,Indiana,46901,-86.133519,40.488463,,2015-02-03T02:29:34Z
1012494,Bethlehem Farmers' Market,Intersection of New and Morton Streets,Bethlehem,Lehigh,Pennsylvania,18015,-75.3784029,40.6098058,,2016-12-07T02:16:56Z
1012197,Saranac Green Market,Intersection of Picketts Corners Road and Route 3,Saranac,Clinton,New York,12981,-73.733963,44.66166,,2016-01-07T04:07:55Z
1006232,Pendleton County Farmers Market,Intersection of Route's 220 & 33,Sugar Grove,Pendleton,West Virginia,26807,-79.3209,38.511,,2009-01-01T00:00:00Z
1001628,Archwood Green Barns Farmers' Market,"Intersection of Rt. 245 & I-66, exit 31",The Plains,Fauquier,Virginia,20198,-77.787516,38.850955,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",2014-01-04T12:27:09Z
1009707,Surfside Beach Farmers Market,Intersection of Surfside Drive and Willow Drive,Surfside Beach,Horry,South Carolina,29575,-78.9743641,33.6069616,,2018-03-06T01:15:10Z
1008875,Belleville Old Town Market,"Intersection of West Main and ""1st"" Street",Belleville,St. Clair,Illinois,62220,-89.985586,38.513605,Local government building grounds,2014-06-07T05:42:55Z
1005197,Dubuque Farmers Market,Iowa Street between 11th & 14th Streets,Dubuque,Dubuque,Iowa,52001,-90.668031,42.504954,,2018-03-06T02:42:54Z
1003414,Portage Park Farmer's Market,Irving Park Road at Long,Chicago,Cook,Illinois,60641,-87.762385,41.953472,,2018-03-06T01:23:39Z
1000072,Inwood Greenmarket,Isham St - Seaman & Cooper,New York,New York,New York,10034,-73.919942,40.868272,Other,2014-11-07T03:53:54Z
1011592,Swain County Farmers Market,Island Street,Bryson City,Swain,North Carolina,28713,-83.444036,35.43021,,2017-06-07T11:42:25Z
1003600,Tumwater Town Center Farmers Market,Israel Rd & Capitol Blvd,Tumwater,Thurston,Washington,98512,-122.907776,46.985164,,2018-03-06T10:27:52Z
1010842,Potsdam Farmers Market,Ives Park,Potsdam,St. Lawrence,New York,13676,-74.9850133,44.6660049,,2016-11-02T09:23:34Z
1008929,Ivoryton Village Farmers Market,Ivoryton Village Green Corner of Main St and N Main St,Ivoryton,Middlesex,Connecticut,06442,-72.441649,41.348493,Local government building grounds,2015-03-03T04:22:32Z
1006606,Glendive Farmers Market,J C  West Park,Glendive,Dawson,Montana,59330,-104.931,46.9639,,2009-01-01T00:00:00Z
1005795,Watertown Saturday Farmers Market,"J. B. Wise Place ,Pavillion, Watertown, New York 13601",Watertown,Jefferson,New York,13601,-75.909712,43.974858,,2013-02-05T09:07:05Z
1011411,Hamilton Missouri Farmers' Market,J. C. Penney Park Lot,Hamilton,Caldwell,Missouri,64644,-93.9982743,39.7436184,,2015-04-09T09:51:58Z
1004539,Fresno Riverpark Tuesday Farmers Market,J.O. Eaton Park,Fresno,Fresno,California,93729,-119.826908,36.823095,,2016-08-04T01:22:51Z
1003897,Orange Cove Farmers Market,J.O. Eaton Park,Orange Cove,Fresno,California,93646,-119.314,36.6244,,2009-01-01T00:00:00Z
1003785,Jackson County Farmers Market,Jackson County Fair Ground,Pascagoula,Jackson,Mississippi,39568,-88.8309,30.6404,,2009-01-01T00:00:00Z
1011400,Farmers Market on the Jackson Town Square,Jackson Hole Town Square,Jackson,Teton,Wyoming,83001,-110.761305,43.479633,,2016-05-07T05:16:20Z
1005644,Amador Farmers' Market-- Jackson,Jackson Library/ True Value,Jackson,Amador,California,95642,-120.7741018,38.3488023,,2017-03-03T06:09:06Z
1012463,Oak Ridge Farmers Market,Jackson Square,Oak Ridge,Anderson,Tennessee,37830,-84.2401994,36.0248008,,2016-12-07T08:04:00Z
1007353,Santa Clara Farmers' Market,Jackson Street at Homestead Road,Santa Clara,Santa Clara,California,95050,-121.9464195,37.3479946,Closed-off public street,2012-01-05T05:58:44Z
1012761,Muncie Makers Market,Jackson and Cherry Streets,Muncie,Delaware,Indiana,47305,-85.3909944,40.1928856,,2016-04-08T11:12:19Z
1005626,The Green Market on Market St.,Jameson Lot: Market St.,New Wilmington,Lawrence,Pennsylvania,16142,-80.3324,41.1184,,May 12 2010  7:46AM
1001852,Beaches Green Market,Jarboe Park @ A1A and Florida Blvd,Neptune Beach,Duval,Florida,32266,-81.397288,30.314978,,2018-03-06T02:25:02Z
1001707,Buckhannon - Upshur Farmer's Market Association,Jaw Bone Park (South Florida Street),Buckhannon,Upshur,West Virginia,26201,-80.228348,38.992638,Local government building grounds,2013-12-06T11:38:29Z
1001813,West Salem Farmers Market,Jefferson & Mill Streets,West Salem,La Crosse,Wisconsin,54669,-91.0799,43.8944,,2009-01-01T00:00:00Z
1008858,Main Street Clinton's Fresh at Five Farmers Market,Jefferson Street,Clinton,Hinds,Mississippi,39056,-90.3305856,32.3396619,,2016-08-03T12:17:29Z
1012296,DeForest Area Farmers' Market,Jefferson Street and Stevenson Street,DeForest,Dane,Wisconsin,53532,-89.338933,43.245438,,2016-07-07T09:55:46Z
1002972,Liberty County Farmers Market,Jefferson and 2nd St. W,Chester,Liberty,Montana,59522,-110.9691098,48.5115199,Local government building grounds,2014-02-04T04:22:27Z
1002417,Collins Farmers Market,Jefferson’s Restaurant parking lot on Hwy 65,Collins,Story,Iowa,50055,-93.3063,41.9028,,2009-01-01T00:00:00Z
1001143,Westfield Annapolis Farmers' Market,Jennifer Rd. & rt.50,Annapolis,Anne Arundel,Maryland,21401,-76.5278,38.9898,Other,2015-10-04T06:06:06Z
1001481,Hall County Farmers Market,Jesse Jewell Pkwy SE and E Crescent Drive,Gainsville,Hall,Georgia,30503,-83.7906,34.3156,,2009-01-01T00:00:00Z
1006231,Chelan Valley Farmers Market,Johnson & Columbia,Chelan,Chelan,Washington,98816,-120.07,47.8597,,2009-01-01T00:00:00Z
1004682,Staunton/Augusta Farmers' Market,Johnson St. and Byers St.,Staunton,Augusta,Virginia,24401,-79.073882,38.147889,Local government building grounds,2016-07-03T04:16:14Z
1003923,Audubon Farmers Market,Johnson Street NE and 27th Ave NE,Minneapolis,Hennepin,Minnesota,55418,-93.237129,45.016819,Local government building grounds,2012-05-06T11:15:49Z
1011188,Historic Lewes Farmers Market,Johnson and Dupont Avenues,Lewes,Sussex,Delaware,19958,-75.147415,38.771425,,2017-01-07T07:21:15Z
1008851,Hamtramck Farmers Market,Joseph Campau St. and Belmont St.,Hamtramck,Wayne,Michigan,48212,-83.0588968,42.398453,Local government building grounds,2014-01-04T10:01:40Z
1010568,Petersburg Farmers Market,Joseph Jenkins Roberts St(under MLK Bridge),Petersburg,Petersburg,Virginia,23803,-77.402914,37.235445,,2016-05-08T11:55:01Z
1002851,Wallowa County Farmers Market,Joseph Street,Enterprise,Wallowa,Oregon,97828,-117.230191,45.354478,,2018-05-06T02:24:24Z
1000450,Rugby Chamber Farmers Market,Junction Hwy. 2 & 3,Rugby,Pierce,North Dakota,58368,-99.9987,48.3548,,2009-01-01T00:00:00Z
1000706,Connersville/Fayette County Farmers Market,K-Mart parking lot,Connersville,Fayette,Indiana,47331,-85.142,39.6439,,2009-01-01T00:00:00Z
1003614,Kapaa New Town Park (Sunshine Markets),Kahau Road,Kapaa,Kauai,Hawaii,96746,-159.321,22.0764,,2009-01-01T00:00:00Z
1004456,Kailua Farmers Market,"Kailua Town Center, 609  Kailua Road",Kailua,Honolulu,Hawaii,96734,-157.742,21.3941,,May 12 2010  5:56AM
1000726,Stockton Kaiser CFM,Kaiser Parking Lot,Stockton,San Joaquin,California,95205,-121.289,37.953,,2009-01-01T00:00:00Z
1007525,Hawaii Kai Towne Center,Kalanianaole Highway at Keahole Street,Honolulu,Honolulu,Hawaii,96816,-157.712,21.2826,,2009-01-01T00:00:00Z
1006265,Kamas Farmers Market,Kamas Rodeo Grounds,Kamas,Summit,Utah,84036,-111.281,40.643,,2009-01-01T00:00:00Z
1005565,River City Farmers Market II,Kanesville & Main Streets,Council Bluffs,Pottawattamie,Iowa,50513,-95.8223,41.2416,,2009-01-01T00:00:00Z
1000083,New York Botanical Garden Greenmarket,Kazimiroff Blvd-Bedford Pk & Mosholu Blvd inside NYBG Mosholu Gate,Bronx,Bronx,New York,10458,-73.880696,40.86686,Private business parking lot,2014-11-07T03:13:21Z
1006748,Amherst Wednesday Market at Kendrick Park,Kendrick Park Intersection of North and East Pleasant st.,Amherst,Hampshire,Massachusetts,01004,-72.519778,42.379974,Local government building grounds,2015-07-05T09:58:57Z
1002937,Kilauea Neighborhood Center (Sunshine Markets),Kenecke off Lighthouse Road,Kilauea,Kauai,Hawaii,96754,-159.406,22.2112,,2009-01-01T00:00:00Z
1004516,Danbury Farmers' Market,Kennedy Avenue,Danbury,Fairfield,Connecticut,06810,-73.45536,41.396387,,2018-03-06T02:19:20Z
1003585,Farmers Market at Journal Square,Kennedy Blvd. at Journal Square,Jersey City,Hudson,New Jersey,07306,-74.0639,40.7316,Other,2014-05-06T12:59:27Z
1012157,Anaconda Community Market,Kennedy Commons (306 Main),Anaconda,Deer Lodge,Montana,59711,-112.954123,46.12798,,2018-06-06T06:19:02Z
1007469,Kent Farmers Market,Kent Green,Kent,Litchfield,Connecticut,06757,-73.4478,41.6988,,2009-01-01T00:00:00Z
1003454,West Park Farmers Market,Kercheval,Grosse Point Park,Wayne,Michigan,48230,-82.942236,42.380937,,2017-04-07T09:23:21Z
1005401,Macon County Farmers Market,Key Park on Church Street,Lafayette,Macon,Tennessee,37083,-86.0117,36.5387,,2009-01-01T00:00:00Z
1002409,Du Quion Farmers Market,Keyes Park at Park  and Divisions,Du Quoin,Perry,Illinois,62832,-89.2385,38.0132,,2009-01-01T00:00:00Z
1005655,FARMERS' MARKET - LINCOLN,Kickapoo Street and Pekin Street,Lincoln,Logan,Illinois,62656,-89.3616069,40.147611,Local government building grounds,2014-01-04T01:10:16Z
1000527,Elgin Farmers Market,"Kief-Joshua Vineyards, 370 Elgin Road",Elgin,Santa Cruz,Arizona,85611,-110.543,31.659,,May 12 2010  3:31PM
1007766,Danielson Farmers Market,"Killingly Memorial Library, 25 Westcott Road",Danielson,Windham,Connecticut,06239,-71.8776,41.8091,,2009-01-01T00:00:00Z
1003682,Z''s Touch Farmers Market,Kimberly Dr,Black Hawk,Meade,South Dakota,57718,-103.328,44.1742,,Apr 16 2010  7:07PM
1003400,Hesston Farmers Market,King Park Shelter House on Ridge,Hesston,Harvey,Kansas,67062,-97.4299,38.1281,,2009-01-01T00:00:00Z
1005275,Cameron Park Farmers Market,King Street between 4th Street & 5th Avenue,La Crosse,La Crosse,Wisconsin,54602,-91.250968,43.809636,,2018-04-06T03:44:23Z
1004644,Haddonfield Farmers Market,Kings Court On Kings Highway,Haddonfield,Camden,New Jersey,08033,-75.03229,39.89774,Closed-off public street,2014-02-04T04:29:08Z
1010722,Kona Sunset Farmers Market,"Kmart Parking Lot, Makalapua Shopping Center",Kailua Kona,Hawaii,Hawaii,96740,-156.00057,19.65248,,2016-08-07T03:04:45Z
1008987,Bushwick Farmers' Market,Knickerbocker Avenue at Starr Street,Brooklyn,Kings,New York,11206,-73.925389,40.70281,,2016-12-07T09:04:02Z
1005770,Marseilles Farmers Market,Knudson Park on Lincoln St,Marseilles,La Salle,Illinois,61341,-88.6698,41.3312,,2009-01-01T00:00:00Z
1008102,Kauai Culinary Market,Kukuiula Shopping Village,Koloa,Kauai,Hawaii,96756,-159.469167,21.906667,,2016-02-02T11:33:24Z
1005261,Royal Kunia Park-n-Ride (People's Open Market),Kupuna Lp/Kupuohi Street,Waipahu,Honolulu,Hawaii,96797,-158.032652,21.38912,,2017-01-03T04:22:05Z
1004491,Montgomery County Farmers Market,L & N Train Station,Clarksville,Montgomery,Tennessee,37043,-87.2665,36.5145,,2009-01-01T00:00:00Z
